name,percentage,role,author
Adela_Waltham,4.33401,,male
Alice_Mutimer,1.342692,,male
Daniel_Dabbs,2.056365,,male
Emma_Vine,0.778505,unmoneyed,male
Hubert_Eldon,2.423382,,male
Jim_Cullen,0.017145,,male
Mrs_Eldon,0.25557199999999997,,male
Mrs_Waltham,0.49989300000000003,,male
Richard_Mutimer,0.06751,heir,male
Stephen_Longwood,0.057864,,male
Willis_Rodman,1.672739,,male
