name,percentage,role,author
Emily_Hotspur,4.52235,heiress,male
George_Hotspur,10.128188,"heir, suitor, unmoneyed",male
Harry_Hotspur,14.106872000000001,moneyed,male
Lady_Altringham,0.46676899999999993,moneyed,male
Lady_Elizabeth,3.9856050000000005,moneyed,male
Lord_Alfred,0.509062,,male
Lord_Altringham,5.011419,,male
