name,percentage,role,author
Father,0.786722177989316,father,male
Melinda,0.265514350752524,heiress,male
Miss_Williams,0.316372449641713,unmoneyed,male
Narcissa,0.43808114146618604,"heiress, ward",male
Roderick_Random,31.895919777487002,heir,male
Thomas_Bowling,0.19746972189388504,unmoneyed,male
Uncle,0.516648135612244,unmoneyed,male
Hugh_Strap,1.9216,,male
