name,percentage,role,author
Father,0.640636673248991,father,male
Melinda,0.542077185056838,heiress,male
Miss_Williams,0.330928388289309,unmoneyed,male
Narcissa,0.60030093964722,"heiress, ward",male
Roderick_Random,4.78942993332328,heir,male
Thomas_Bowling,0.207992087181304,unmoneyed,male
Uncle,0.485256412504779,unmoneyed,male
Hugh_Strap,1.4566,,male
