name,percentage,role,author
Bella,1.414944,"heiress, unmoneyed",male
Mrs_Boffin,1.811332,,male
Lizzie,0.34365100000000004,unmoneyed,male
Jenny_Wren,0.7152390000000001,unmoneyed,male
John_Harmon,3.798981,"heir,suitor",male
Nicodemus_Boffin,10.556697999999999,heir,male
Mr_Wilfer,1.132581,unmoneyed,male
Mr_Lightwood,1.98836,,male
