name,percentage,role,author
Abel_Magwitch,0.179833,,male
Biddy,0.4731,unmoneyed,male
Compeyson,0.173193,,male
Herbert_Pocket,2.830852,,male
Joe_Gargery,2.156339,unmoneyed,male
Miss_Havisham,0.01494,moneyed,male
Molly,0.009406999999999999,unmoneyed,male
Mr_Jaggers,1.9361119999999998,,male
Mr_Wemmick,0.920747,,male
Mrs_Joe,0.218013,unmoneyed,male
Pip,6.465143,heir,male
Pumblechook,1.429813,,male
Estella,0.698,heiress,male
