name,percentage,role,author
Bridget_Allworthy,1.47787468423451,heiress,male
Molly_Seagrim,0.322416649764378,unmoneyed,male
Mr_Allworthy,6.692647899418651,moneyed,male
Mr_Blifil,1.85415914844073,"heir, suitor",male
Mr_Fitzpatrick,0.9776547349677192,unmoneyed,male
Mr_Partridge,2.80218000015805,unmoneyed,male
Mrs_Fitzpatrick,0.542365916556253,moneyed,male
Mrs_Miller,1.3216711929679499,unmoneyed,male
Sophia_Western,2.18698058387969,heiress,male
Tom_Jones,9.808551943587618,"heir, suitor",male
