Adela_Waltham, 4.33401
Alice_Mutimer, 1.342692
Daniel_Dabbs, 2.056365
Emma_Vine, 0.778505
Hubert_Eldon, 2.423382
Jim_Cullen, 0.017145
Mrs_Eldon, 0.255572
Mrs_Waltham, 0.499893
Richard_Mutimer, 0.06751
Stephen_Longwood, 0.057864
Willis_Rodman, 1.672739
