Agnes_Maynard,4.18657
Edward_Clayton,2.706677
Elizabeth_Maynard,2.482096
Lady_Verney,2.610114
Lord_Verney,5.028567
Martha,0.013168
Mary_Clayton,3.614511
Mr_Clayton,5.723524
Mr_Hardman,1.952465
Mr_Lambert,1.471846
Mr_Maynard,1.601329
Mr_Sharp,1.114126
Mrs_Savage,0.062912
Mrs_Sharp,0.923928
Richard_Clayton,4.888843
Edward_Verney, 7.66
