name,percentage,role,author
Amelia,2.853958,heiress,female
Betty,0.127915,,female
Captain_Booth,5.375038,"unmoneyed, suitor",female
Captain_James,1.2217360000000002,,female
Captain_Trent,0.271352,,female
Dr_Harrison,0.21076,,female
Hebbers,0.03254,"unmoneyed, suitor",female
Miss_Matthews,1.961173,heiress,female
Mrs_Atkinson,1.5974389999999998,,female
Mrs_Ellison,2.134157,,female
Mrs_Harris,0.45088100000000003,moneyed,female
Sergeant_Atkinson,2.166884,,female
