name,percentage,role,author
Amelia,4.261992,heiress,female
Miss_Matthews,3.387565,heiress,female
Mrs_Harris,0.49368900000000004,moneyed,female
Mrs_Atkinson,2.53352,,female
Betty,0.149977,,female
Hebbers,0.20570300000000002,"unmoneyed, suitor",female
Captain_Booth,9.235157000000001,"unmoneyed, suitor",female
Dr_Harrison,0.480972,,female
Captain_Trent,0.525666,,female
Mrs_Ellison,3.2703130000000002,,female
Captain_James,1.853763,,female
Sergeant_Atkinson,3.163722,,female
