name,percentage,role,author
Ada_Clare,0.772237,"heiress, ward",male
Allan_Woodcourt,2.010553,"unmoneyed, suitor",male
Captain_Hawdon,0.006189,,male
Ester_Summerson,17.350259,"unmoneyed, ward",male
George_Rouncewell,2.1926200000000002,,male
Harold_Skimpole,3.0249479999999997,,male
Hortense,0.058626,,male
John_Jarndyce,2.207114,guardian,male
Lady_Dedlock,0.366739,moneyed,male
Mr_Vholes,1.148097,,male
Mrs_Woodcourt,0.037781,,male
William_Guppy,3.158161,,male
Richard_Carston,1.944602,,male
